"Manufacturer","Price","ProductId","ProductName","ProductUrl","RatingSourceValue","RatingType","ReviewCount","ReviewLink","Stock"
"Galderma","94.9","30786","LOÇÃO HIDRATANTE CETAPHIL ADVANCED MOISTURIZER PELE SECA E SENSÍVEL COM 226G","https://www.drogaraia.com.br/cetaphil-advanced-moistuzier-locao-hidratante-226ml.html","4.9","5-Star","10","https://www.drogaraia.com.br/cetaphil-advanced-moistuzier-locao-hidratante-226ml.html#trustvox-reviews","InStock"
"Galderma","74.15","40610","CETAPHIL HIDRATANTE CORPORAL PELE SECA 453G","https://www.drogaraia.com.br/cetaphil-creme-hidratante-para-o-corpo-especifico-para-areas-extremamente-secas-com-453-gramas.html","4.9","5-Star","499","https://www.drogaraia.com.br/cetaphil-creme-hidratante-para-o-corpo-especifico-para-areas-extremamente-secas-com-453-gramas.html#trustvox-reviews","InStock"
"Galderma","49.9","171484","CREME HIDRATANTE RESTAURADOR PARA OS PÉS CETAPHIL PRO UREIA 10% COM 60G","https://www.drogaraia.com.br/cetaphil-creme-hidratante-pro-ureia-10-60g.html",,,,,"InStock"
"Galderma","164.9","110471","CREME HIDRATANTE FACIAL CETAPHIL NOTURNO COM 48G","https://www.drogaraia.com.br/cetaphil-creme-facial-noturno-48g.html","5","5-Star","1","https://www.drogaraia.com.br/cetaphil-creme-facial-noturno-48g.html#trustvox-reviews","InStock"
"Galderma","139.9","65429","LOÇÃO HIDRATANTE CETAPHIL ADVANCED MOISTURIZE 473ML","https://www.drogaraia.com.br/cetaphil-advanced-moisturizer-pump-creme-hidratante-p-pele-seca-e-sensivel-p-o-corpo-e-rosto-473g.html","4.8","5-Star","53","https://www.drogaraia.com.br/cetaphil-advanced-moisturizer-pump-creme-hidratante-p-pele-seca-e-sensivel-p-o-corpo-e-rosto-473g.html#trustvox-reviews","InStock"
"Galderma","64.9","117911","CREME PROTETOR PARA MÃOS CETAPHIL HEALTHY HYGIENE COM 50ML","https://www.drogaraia.com.br/cetaphil-creme-para-as-maos-healthy-hyginie-1-unidade.html","4","5-Star","1","https://www.drogaraia.com.br/cetaphil-creme-para-as-maos-healthy-hyginie-1-unidade.html#trustvox-reviews","InStock"
"Galderma","89.9","424458","GEL CREME CALMANTE CETAPHIL RÁPIDA ABSORÇÃO 226G","https://www.drogaraia.com.br/cetaphil-gel-creme-rapida-absorcao-226g.html",,,,,"InStock"
"Galderma","69.9","117600","SABONETE LÍQUIDO ANTISSÉPTICO CETAPHIL HEALTHY HYGIENE COM 237ML","https://www.drogaraia.com.br/cetaphil-healthy-hyginie-sabonete-liquido-antisseptico-300ml.html",,,,,"InStock"
"Galderma","269.9","621450","CREME FACIAL REPARADOR NOTURNO CETAPHIL HEALTHY RENEW 50ML","https://www.drogaraia.com.br/cetaphil-creme-noturno-facial-healthy-renew-50ml.html",,,,,"InStock"
"Galderma","75.9","48320","CREME HIDRATANTE CETAPHIL PARA PELE EXTREMAMENTE SECA E SENSÍVEL COM 250G","https://www.drogaraia.com.br/cetaphil-creme-hidratante-para-areas-extremamente-secas-como-cotovelos-joelhos-e-pes-com-250-g.html","5","5-Star","32","https://www.drogaraia.com.br/cetaphil-creme-hidratante-para-areas-extremamente-secas-como-cotovelos-joelhos-e-pes-com-250-g.html#trustvox-reviews","InStock"
"Galderma","129.9","424368","GEL CREME CALMANTE CETAPHIL RÁPIDA ABSORÇÃO 453G","https://www.drogaraia.com.br/cetaphil-gel-creme-rapida-absorcao-453g.html",,,,,"InStock"
"Galderma","32.9","110472","CETAPHIL LOÇÃO HIDRATANTE CORPO E ROSTO COM 59ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-travel-size-59ml.html","5","5-Star","2","https://www.drogaraia.com.br/cetaphil-locao-hidratante-travel-size-59ml.html#trustvox-reviews","InStock"
"Galderma","69.9","373382","LOÇÃO HIDRATANTE CETAPHIL 200ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-corporal-200ml.html",,,,,"InStock"
"Galderma","74.15","10283","LOÇÃO HIDRATANTE CETAPHIL CORPO E ROSTO 473ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-para-o-corpo-especifico-para-areas-extremamente-secas-473-ml.html","4.9","5-Star","226","https://www.drogaraia.com.br/cetaphil-locao-hidratante-para-o-corpo-especifico-para-areas-extremamente-secas-473-ml.html#trustvox-reviews","InStock"
"Galderma","119.9","373386","LOÇÃO HIDRATANTE CORPORAL CETAPHIL OPTIMAL HYDRATION 237ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-corporal-optimal-hydration-237ml.html",,,,,"InStock"
"Galderma","94.9","49346","LOÇÃO DE LIMPEZA FACIAL CETAPHIL PELE SECA E SENSÍVEL COM 300ML","https://www.drogaraia.com.br/cetaphil-locao-limpeza-de-pele-300-ml.html","4.8","5-Star","26","https://www.drogaraia.com.br/cetaphil-locao-limpeza-de-pele-300-ml.html#trustvox-reviews","InStock"
"Galderma","49.9","171483","LOÇÃO HIDRATANTE RESTAURADORA CETAPHIL PRO UREIA 10% COM 120ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-pro-ureia-10-120ml.html",,,,,"InStock"
"Galderma","119.9","242824","SÉRUM HIDRATANTE CORPORAL SPRAY CETAPHIL OPTIMAL HYDRATION COM 207ML","https://www.drogaraia.com.br/cetaphil-optimal-hydration-serum-hidratante-corporal-spray-207ml.html",,,,,"InStock"
"Galderma","89.9","69326","ESPUMA DE LIMPEZA CETAPHIL PRO AC DERMACONTROL 236ML","https://www.drogaraia.com.br/cetaphil-pro-ac-control-espuma-de-limpeza-236ml.html","4.9","5-Star","13","https://www.drogaraia.com.br/cetaphil-pro-ac-control-espuma-de-limpeza-236ml.html#trustvox-reviews","InStock"
"Galderma","29.9","110474","LOÇÃO DE LIMPEZA CETAPHIL CORPO E ROSTO PELE SECA E SENSÍVEL COM 59ML","https://www.drogaraia.com.br/cetaphil-locao-limpeza-travel-size-59ml.html","4","5-Star","3","https://www.drogaraia.com.br/cetaphil-locao-limpeza-travel-size-59ml.html#trustvox-reviews","InStock"
"Galderma","99.9","171485","LOÇÃO HIDRATANTE RESTAURADORA CETAPHIL PRO UREIA 10% COM 300ML","https://www.drogaraia.com.br/cetaphil-locao-hidratante-pro-ureia-10-300ml.html",,,,,"InStock"
"Galderma","149.9","69327","LOÇÃO HIDRATANTE CETAPHIL PRO AC DERMACONTROL 118ML","https://www.drogaraia.com.br/cetaphil-pro-ac-control-locao-hidratante-118ml.html","4.3","5-Star","3","https://www.drogaraia.com.br/cetaphil-pro-ac-control-locao-hidratante-118ml.html#trustvox-reviews","InStock"
"Galderma","89.9","239868","ESPUMA DE LIMPEZA CETAPHIL PRO AR CALM CONTROL COM 236ML","https://www.drogaraia.com.br/cetaphil-pro-ar-calm-control-espuma-de-limpeza-236ml.html",,,,,"InStock"
"Galderma","117.9","110729","ESPUMA HIDRATANTE CETAPHIL PRO AD FAST CONTROL ROSTO E CORPO COM 100ML","https://www.drogaraia.com.br/cetaphil-pro-ad-fast-control-espuma-hidratante-100ml.html","5","5-Star","2","https://www.drogaraia.com.br/cetaphil-pro-ad-fast-control-espuma-hidratante-100ml.html#trustvox-reviews","InStock"
"Galderma","189.9","239873","CREME HIDRATANTE FACIAL CETAPHIL PRO AR CALM CONTROL COM COR FPS 30 COM 50ML","https://www.drogaraia.com.br/cetaphil-pro-ar-calm-creme-hidratante-facial-fps30-com-cor.html",,,,,"InStock"
"Galderma","199.9","621420","SÉRUM FACIAL ANTI-IDADE CETAPHIL HEALTHY RENEW 30G","https://www.drogaraia.com.br/cetaphil-serum-facial-healthy-renew-30g.html",,,,,"InStock"
"Galderma","157.9","12107","LOÇÃO HIDRATANTE CETAPHIL PRO AD RESTORADERM 295ML","https://www.drogaraia.com.br/cetaphil-restoraderm-hidratante-para-peles-sensiveis-inclusive-pacientes-atopicos-295ml.html","4.8","5-Star","48","https://www.drogaraia.com.br/cetaphil-restoraderm-hidratante-para-peles-sensiveis-inclusive-pacientes-atopicos-295ml.html#trustvox-reviews","InStock"
"Galderma","34.9","50031","SABONETE EM BARRA CETAPHIL PELE SENSÍVEL COM 127G","https://www.drogaraia.com.br/cetaphil-sabonete-pele-sensivel-127g.html","4.8","5-Star","25","https://www.drogaraia.com.br/cetaphil-sabonete-pele-sensivel-127g.html#trustvox-reviews","InStock"
"Galderma","149.9","239872","CREME HIDRATANTE FACIAL CETAPHIL PRO AR CALM CONTROL COM 50G","https://www.drogaraia.com.br/cetaphil-pro-ar-calm-creme-hidratante-facial-noite-50g.html",,,,,"InStock"
"Galderma","34.9","50028","SABONETE EM BARRA CETAPHIL LIMPEZA PROFUNDA ROSTO E CORPO COM 127G","https://www.drogaraia.com.br/cetaphil-sabonete-limpeza-profunda-127g.html","4.8","5-Star","6","https://www.drogaraia.com.br/cetaphil-sabonete-limpeza-profunda-127g.html#trustvox-reviews","InStock"
"Galderma","159.9","621471","SÉRUM ANTI-IDADE PARA OLHOS CETAPHIL HEALTHY RENEW 15G","https://www.drogaraia.com.br/cetaphil-serum-olhos-healthy-renew-15g.html",,,,,"InStock"
"Galderma","109.9","12109","SABONETE LÍQUIDO CETAPHIL PRO AD RESTORADERM 295ML","https://www.drogaraia.com.br/cetaphil-restoraderm-sabonete-liquido-para-peles-sensiveis-e-sensibilizadas-295ml.html","4.8","5-Star","14","https://www.drogaraia.com.br/cetaphil-restoraderm-sabonete-liquido-para-peles-sensiveis-e-sensibilizadas-295ml.html#trustvox-reviews","InStock"
"Galderma","84.9","40031","PROTETOR SOLAR FACIAL CETAPHIL SUN ANTIOXIDANTE LIGHT FLUID FPS 60 SEM COR COM 50ML","https://www.drogaraia.com.br/cetaphil-sun-ligth-fluid-fps-60-com-50ml.html","4.8","5-Star","4","https://www.drogaraia.com.br/cetaphil-sun-ligth-fluid-fps-60-com-50ml.html#trustvox-reviews","InStock"
"Galderma","89.9","40032","PROTETOR SOLAR FACIAL CETAPHIL SUN LIGHT FLUID ANTIOXIDANTE COM COR FPS 60 COM 50ML","https://www.drogaraia.com.br/cetaphil-sun-ligth-fluid-fps-60-com-cor-50ml.html","5","5-Star","3","https://www.drogaraia.com.br/cetaphil-sun-ligth-fluid-fps-60-com-cor-50ml.html#trustvox-reviews","InStock"
"Galderma","54.19","17579","SABONETE EM ESPUMA DERMOTIVIN OIL CONTROL 130ML","https://www.drogaraia.com.br/dermotivin-control-foam-espuma-higienizacao-refrescante-para-pele-muito-oleosa-130-ml.html","5","5-Star","12","https://www.drogaraia.com.br/dermotivin-control-foam-espuma-higienizacao-refrescante-para-pele-muito-oleosa-130-ml.html#trustvox-reviews","InStock"
"Galderma","89.9","15677","PROTETOR SOLAR FACIAL CETAPHIL SUN GEL CREME COM COR FPS 70 COM 50ML","https://www.drogaraia.com.br/cetaphil-sun-protetor-solar-com-cor-fps-70-ultra-matte-oil-control-50ml.html","4.7","5-Star","12","https://www.drogaraia.com.br/cetaphil-sun-protetor-solar-com-cor-fps-70-ultra-matte-oil-control-50ml.html#trustvox-reviews","InStock"
"Galderma","57.19","110470","HIDRATANTE MATIFICANTE DERMOTIVIN BENZAC OIL CONTROL PELE OLEOSA E ACNEICA COM 50ML","https://www.drogaraia.com.br/dermotivin-benzac-oil-control-hidratante-matificante-50ml.html","4.8","5-Star","11","https://www.drogaraia.com.br/dermotivin-benzac-oil-control-hidratante-matificante-50ml.html#trustvox-reviews","InStock"
"Galderma","47.99","12939","SABONETE LÍQUIDO FACIAL DERMOTIVIN OIL CONTROL PELE OLEOSA COM 120ML","https://www.drogaraia.com.br/dermotivin-control-sabonete-liquido-higienizacao-refrescante-para-pele-muito-oleosa-120-ml.html","4.9","5-Star","12","https://www.drogaraia.com.br/dermotivin-control-sabonete-liquido-higienizacao-refrescante-para-pele-muito-oleosa-120-ml.html#trustvox-reviews","InStock"
"Galderma","65.19","141410","SABONETE LÍQUIDO DERMOTIVIN OIL CONTROL COM 300ML","https://www.drogaraia.com.br/dermotivin-control-sabonete-liquido-300ml.html","5","5-Star","1","https://www.drogaraia.com.br/dermotivin-control-sabonete-liquido-300ml.html#trustvox-reviews","InStock"
"Galderma","29.59","19128","SABONETE EM BARRA DERMOTIVIN OIL CONTROL PELE MUITO OLEOSA COM 90G","https://www.drogaraia.com.br/dermotivin-control-sabonete-em-barra-para-peles-oleosas-90g.html","4.7","5-Star","46","https://www.drogaraia.com.br/dermotivin-control-sabonete-em-barra-para-peles-oleosas-90g.html#trustvox-reviews","InStock"
"Galderma","54.19","13405","SABONETE FACIAL EM ESPUMA DERMOTIVIN ORIGINAL PELE MISTA A OLEOSA COM 130ML","https://www.drogaraia.com.br/dermotivin-foam-original-para-pele-mista-com-130ml.html","4.6","5-Star","11","https://www.drogaraia.com.br/dermotivin-foam-original-para-pele-mista-com-130ml.html#trustvox-reviews","InStock"
"Galderma","29.59","15891","SABONETE EM BARRA DERMOTIVIN SOFT PELE SECA OU SENSIBILIZADA COM 90G","https://www.drogaraia.com.br/dermotivin-sabonete-antisep-tico-soft-para-pele-normal-ou-seca-90g.html","4.8","5-Star","17","https://www.drogaraia.com.br/dermotivin-sabonete-antisep-tico-soft-para-pele-normal-ou-seca-90g.html#trustvox-reviews","InStock"
"Galderma","29.59","13412","SABONETE FACIAL EM BARRA DERMOTIVIN ORIGINAL PELE MISTA A OLEOSA COM 90G","https://www.drogaraia.com.br/dermotivin-sabonete-barra-original-para-pele-acneica-oleosa-ou-mista-90g.html","4.7","5-Star","52","https://www.drogaraia.com.br/dermotivin-sabonete-barra-original-para-pele-acneica-oleosa-ou-mista-90g.html#trustvox-reviews","InStock"
"Galderma","35.99","7277","GEL DE TRATAMENTO ANTIACNE DERMOTIVIN BENZAC COM 15G","https://www.drogaraia.com.br/dermotivin-gel-tratamento-anti-acne-15g.html","4.5","5-Star","23","https://www.drogaraia.com.br/dermotivin-gel-tratamento-anti-acne-15g.html#trustvox-reviews","OutOfStock"
"Galderma","67.39","556003","GEL CREME HIDRATANTE DERMOTIVIN BENZAC OIL CONTROL MICROBIOMA EQUILIBRADO PELE COM ACNE 50ML","https://www.drogaraia.com.br/dermotivin-gel-creme-benzac-oil-control-microbioma-equilibrado-50ml.html",,,,,"InStock"
"Galderma","164.9","621460","SOLUÇÃO MICELAR TRIPLA AÇÃO CETAPHIL HEALTHY RENEW 160ML","https://www.drogaraia.com.br/cetaphil-solucao-micelar-healthy-renew-160ml.html",,,,,"InStock"
"Galderma","26.59","3034","SABONETE LÍQUIDO FACIAL DERMOTIVIN SALIX PELE OLEOSA E ACNEICA COM 70ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-salix-70ml.html","4.7","5-Star","33","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-salix-70ml.html#trustvox-reviews","InStock"
"Galderma","29.39","141450","SABONETE LÍQUIDO FACIAL DERMOTIVIN BENZAC OIL CONTROL PELE OLEOSA A ACNEICA COM 70ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-benzac-oil-control-cleanser-70ml.html","5","5-Star","2","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-benzac-oil-control-cleanser-70ml.html#trustvox-reviews","InStock"
"Galderma","26.59","172","SABONETE LÍQUIDO FACIAL DERMOTIVIN OIL CONTROL PELE OLEOSA COM 70ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-control-70ml.html","4.4","5-Star","31","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-control-70ml.html#trustvox-reviews","InStock"
"Galderma","47.99","65139","SABONETE LÍQUIDO FACIAL DERMOTIVIN ORIGINAL PELE MISTA A OLEOSA COM 120ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-facial-original-para-peles-normais-e-mistas-com-120ml.html","4.8","5-Star","13","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-facial-original-para-peles-normais-e-mistas-com-120ml.html#trustvox-reviews","InStock"
"Galderma","45.39","116539","SABONETE LÍQUIDO FACIAL DERMOTIVIN SALIX PELE OLEOSA E ACNEICA COM 120ML","https://www.drogaraia.com.br/dermotivin-salix-sabonete-liquido-120ml.html","5","5-Star","4","https://www.drogaraia.com.br/dermotivin-salix-sabonete-liquido-120ml.html#trustvox-reviews","InStock"
"Galderma","26.59","4577","SABONETE LÍQUIDO FACIAL DERMOTIVIN SOFT PELE SECA COM 70ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-soft-70ml.html","4.7","5-Star","42","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-soft-70ml.html#trustvox-reviews","InStock"
"Galderma","66.79","49875","SABONETE LÍQUIDO DERMOTIVIN SALIX 300ML","https://www.drogaraia.com.br/dermotivin-salix-sabonete-liquido-300-ml.html","4.8","5-Star","17","https://www.drogaraia.com.br/dermotivin-salix-sabonete-liquido-300-ml.html#trustvox-reviews","InStock"
"Galderma","50.99","12131","SABONETE EM ESPUMA FACIAL DERMOTIVIN SALIX 130ML","https://www.drogaraia.com.br/dermotivin-salix-sabonete-para-pele-oleosa-e-acneica-130ml.html","5","5-Star","1","https://www.drogaraia.com.br/dermotivin-salix-sabonete-para-pele-oleosa-e-acneica-130ml.html#trustvox-reviews","InStock"
"Galderma","54.19","64708","SABONETE FACIAL EM ESPUMA DERMOTIVIN SOFT PELE SECA OU SENSÍVEL COM 130ML","https://www.drogaraia.com.br/dermotivin-soft-higienizador-para-peles-normais-ou-secas-130ml.html","4.9","5-Star","24","https://www.drogaraia.com.br/dermotivin-soft-higienizador-para-peles-normais-ou-secas-130ml.html#trustvox-reviews","InStock"
"Galderma","58.99","13454","SABONETE LÍQUIDO CREMOSO ESFOLIANTE DERMOTIVIN SCRUB COM 60G","https://www.drogaraia.com.br/dermotivin-sabonete-scrub-abrasivo-pele-com-acene-e-cravos-60g.html","5","5-Star","22","https://www.drogaraia.com.br/dermotivin-sabonete-scrub-abrasivo-pele-com-acene-e-cravos-60g.html#trustvox-reviews","InStock"
"Galderma","47.99","84622","SABONETE LÍQUIDO FACIAL DERMOTIVIN SOFT PELE SECA OU SENSIBILIZADA COM 120ML","https://www.drogaraia.com.br/dermotivin-soft-sabonete-liquido-para-peles-normais-ou-secas-120ml.html","4.9","5-Star","29","https://www.drogaraia.com.br/dermotivin-soft-sabonete-liquido-para-peles-normais-ou-secas-120ml.html#trustvox-reviews","InStock"
"Galderma","129.9","76953","CREME HIDRATANTE FACIAL CETAPHIL COM ÁCIDO HIALURÔNICO COM 88ML","https://www.drogaraia.com.br/locao-hidratante-facial-cetaphil-rosto-e-corpo-com-acido-hialuronico.html","4.5","5-Star","12","https://www.drogaraia.com.br/locao-hidratante-facial-cetaphil-rosto-e-corpo-com-acido-hialuronico.html#trustvox-reviews","InStock"
"Galderma","75.99","141427","SABONETE LÍQUIDO DERMOTIVIN SOFT COM 300ML","https://www.drogaraia.com.br/dermotivin-soft-sabonete-liquido-300ml.html","5","5-Star","1","https://www.drogaraia.com.br/dermotivin-soft-sabonete-liquido-300ml.html#trustvox-reviews","InStock"
"Galderma","23.29","20686","SABONETE ANTISSÉPTICO EM BARRA GALDERMA SOAPEX COM 80G","https://www.drogaraia.com.br/soapex-sabonete-80-g.html","4.8","5-Star","77","https://www.drogaraia.com.br/soapex-sabonete-80-g.html#trustvox-reviews","InStock"
"Galderma","35.99","37532","SABONETE CREMOSO SOAPEX","https://www.drogaraia.com.br/soapex-sabonete-liquido-cremoso-120-ml.html","4.8","5-Star","14","https://www.drogaraia.com.br/soapex-sabonete-liquido-cremoso-120-ml.html#trustvox-reviews","InStock"
"Galderma","82.9","76954","ESPUMA DE LIMPEZA FACIAL CETAPHIL SUAVE COM 236ML","https://www.drogaraia.com.br/espuma-de-limpeza-facial-cetaphil-suave.html","4.7","5-Star","7","https://www.drogaraia.com.br/espuma-de-limpeza-facial-cetaphil-suave.html#trustvox-reviews","InStock"
"Galderma","29.59","30599","SABONETE EM BARRA DERMOTIVIN SALIX PELE OLEOSA E ACNEICA COM 90G","https://www.drogaraia.com.br/dermotivin-sabonete-salix-higienizador-para-pele-oleosa-ou-com-acne-90g.html","4.8","5-Star","50","https://www.drogaraia.com.br/dermotivin-sabonete-salix-higienizador-para-pele-oleosa-ou-com-acne-90g.html#trustvox-reviews","InStock"
"Galderma","51.59","13126","SABONETE LÍQUIDO ANTISSÉPTICO SOAPEX 1%","https://www.drogaraia.com.br/soapex-1-sabonete-liquido-facial-corporal-com-acao-antisseptica-com-120ml.html","4.7","5-Star","18","https://www.drogaraia.com.br/soapex-1-sabonete-liquido-facial-corporal-com-acao-antisseptica-com-120ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","28.19","110096","PASTA DE DENTE COLGATE É DE CORAÇÃO COM FLÚOR DE 2 UNIDADES COM 130G CADA","https://www.drogaraia.com.br/colgate-creme-dental-dare-to-love-130g.html","4.4","5-Star","12","https://www.drogaraia.com.br/colgate-creme-dental-dare-to-love-130g.html#trustvox-reviews","OutOfStock"
"Galderma","31.79","85965","SABONETE ANTISSÉPTICO EM BARRA GALDERMA SOAPEX 1% TRICLOSANO COM 80G","https://www.drogaraia.com.br/soapex-1-sabonete-80-g.html","4.8","5-Star","35","https://www.drogaraia.com.br/soapex-1-sabonete-80-g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","12.9","111721","PASTA DE DENTE COLGATE TOTAL 12 GENGIVA REFORÇADA COM FLÚOR DE 140G","https://www.drogaraia.com.br/colgate-creme-dental-com-fluor-total-12-gengiva-saudavel-140g.html","4.8","5-Star","125","https://www.drogaraia.com.br/colgate-creme-dental-com-fluor-total-12-gengiva-saudavel-140g.html#trustvox-reviews","InStock"
"Galderma","26.59","173","SABONETE LÍQUIDO FACIAL DERMOTIVIN ORIGINAL PELE MISTA E OLEOSA COM 70ML","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-original-70ml.html","4.8","5-Star","37","https://www.drogaraia.com.br/dermotivin-sabonete-liquido-original-70ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","22.9","548814","KIT PASTA DE DENTE COLGATE NATURAL EXTRACTS CARVÃO ATIVADO E MENTA 3 UNIDADES DE 90G CADA","https://www.drogaraia.com.br/colgate-crem-dental-natural-extracts-carvao-ativado-e-menta-3-unidades-de-90g-cada.html",,,,,"OutOfStock"
"Colgate-Palmolive","19.99","607729","PASTA DE DENTE COLGATE LUMINOUS WHITE GLOW 70G","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-glow-70g.html",,,,,"InStock"
"Colgate-Palmolive","6.9","2055","PASTA DE DENTE COLGATE MÁXIMA PROTEÇÃO ANTICÁRIES MAIS NEUTRAÇUCAR COM 70G","https://www.drogaraia.com.br/colgate-creme-dental-maxima-protecao-anticaries-neutracucar-70g.html","4.6","5-Star","27","https://www.drogaraia.com.br/colgate-creme-dental-maxima-protecao-anticaries-neutracucar-70g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","10.9","41187","PASTA DE DENTE COLGATE NATURAL EXTRACTS DEFESA REFORÇADA COM FLÚOR DE 90G","https://www.drogaraia.com.br/colgate-creme-dental-naturals-defesa-reforcada-90g.html","4.8","5-Star","47","https://www.drogaraia.com.br/colgate-creme-dental-naturals-defesa-reforcada-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","12.9","111367","PASTA DE DENTE COLGATE LUMINOUS WHITE CARVÃO ATIVADO COM FLÚOR 140G","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-carvao-ativado-140g.html","4.8","5-Star","77","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-carvao-ativado-140g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","12.9","74334","PASTA DE DENTE COLGATE LUMINOUS WHITE CARVÃO ATIVADO COM FLÚOR 70G","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-carvao-ativado-70g.html","4.6","5-Star","53","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-carvao-ativado-70g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","8.9","8869","PASTA DE DENTE COLGATE LUMINOUS WHITE INSTANT COM 70G","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-instant-70g.html","4.9","5-Star","28","https://www.drogaraia.com.br/colgate-creme-dental-luminous-white-instant-70g.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","44.9","27114","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE ORTHOGARD SEM ÁLCOOL COM 250ML","https://www.drogaraia.com.br/colgate-antisseptico-bucal-orthogard-250ml.html","4.8","5-Star","19","https://www.drogaraia.com.br/colgate-antisseptico-bucal-orthogard-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","20.9","62451","GEL DENTAL COLGATE INFANTIL MY FIRST SEM FLÚOR 0-2 ANOS COM 50G","https://www.drogaraia.com.br/colgate-creme-dental-my-first-sem-fluor-50g.html","4.7","5-Star","26","https://www.drogaraia.com.br/colgate-creme-dental-my-first-sem-fluor-50g.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","11.9","41197","PASTA DE DENTE COLGATE NATURAL EXTRACTS DETOX COM 90G","https://www.drogaraia.com.br/colgate-creme-dental-naturals-detox-oleo-de-coco-e-gengibre-90g.html","4.8","5-Star","65","https://www.drogaraia.com.br/colgate-creme-dental-naturals-detox-oleo-de-coco-e-gengibre-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","29.9","27117","PASTA DE DENTE COLGATE PERIOGARD GENGIVA SAUDÁVEL 90G","https://www.drogaraia.com.br/colgate-creme-dental-periogard-90g.html","4.9","5-Star","66","https://www.drogaraia.com.br/colgate-creme-dental-periogard-90g.html#trustvox-reviews","InStock"
"Colgate-Palmolive","21.9","19800","KIT PASTA DE DENTE COLGATE SENSITIVE PRO-ALÍVIO ORIGINAL COM 3 UNIDADES DE 50G CADA","https://www.drogaraia.com.br/colgate-creme-dental-sensitive-pro-alivio-50g-leve-3-pague-2.html","4.6","5-Star","61","https://www.drogaraia.com.br/colgate-creme-dental-sensitive-pro-alivio-50g-leve-3-pague-2.html#trustvox-reviews","OutOfStock"
"Colgate-Palmolive","19.9","110202","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE NATURAL EXTRACTS CITRUS ZERO ÁLCOOL COM 250ML","https://www.drogaraia.com.br/colgate-enxaguatorio-bucal-natural-extracts-citrus-250ml.html","3","5-Star","2","https://www.drogaraia.com.br/colgate-enxaguatorio-bucal-natural-extracts-citrus-250ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","5.9","9098","ESCOVA DE DENTE COLGATE CLASSIC CLEAN MÉDIA COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-classic-longa-media.html","4","5-Star","25","https://www.drogaraia.com.br/colgate-escova-dental-classic-longa-media.html#trustvox-reviews","InStock"
"Colgate-Palmolive","25.9","32445","ESCOVA DE DENTE COLGATE ORTHOGARD CABEÇA ULTRA COMPACTA COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-orthogard-com-1-unidade.html","3.7","5-Star","3","https://www.drogaraia.com.br/colgate-escova-dental-orthogard-com-1-unidade.html#trustvox-reviews","InStock"
"Colgate-Palmolive","29.9","11321","ENXAGUANTE ANTISSÉPTICO BUCAL COLGATE LUMINOUS WHITE SEM ÁLCOOL COM 250ML","https://www.drogaraia.com.br/colgate-enxaguante-bucal-luminous-white-xd-250-ml.html","4.6","5-Star","5","https://www.drogaraia.com.br/colgate-enxaguante-bucal-luminous-white-xd-250-ml.html#trustvox-reviews","InStock"
"Colgate-Palmolive","5.9","9095","ESCOVA DE DENTE COLGATE CLASSIC CLEAN COM 1 UNIDADE","https://www.drogaraia.com.br/colgate-escova-dental-classic-longa-macia.html","4.2","5-Star","42","https://www.drogaraia.com.br/colgate-escova-dental-classic-longa-macia.html#trustvox-reviews","InStock"
